id,filename,sources_id,info_id,last_updated,valid_from,valid_until
s_kznplpt,kwazulu-natal-paulpietersburg,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznrynk,kwazulu-natal-raynkonyeni,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznsthr,kwazulu-natal-southern,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznstng,kwazulu-natal-stanger,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznlnd,kwazulu-natal-ulundi,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznmvt,kwazulu-natal-umvoti,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kznphng,kwazulu-natal-uphongolo,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_kzntrch,kwazulu-natal-utrecht,50,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpddny,limpopo-addney,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lplldys,limpopo-alldays-dorp,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lparrie,limpopo-arrie,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpbyswt,limpopo-bayswater,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpblblt,limpopo-belabelatown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpdpslt,limpopo-diepsloot,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpsrng,limpopo-esoringa,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpgenoa,limpopo-genoa,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpgdn,limpopo-gideon,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpgdtr,limpopo-goedetrou,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpgrbbl,limpopo-grobblersdaltown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpinnes,limpopo-innes,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpkgpnd,limpopo-kgapane(duiwelskloof)_town,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpkgtl,limpopo-kgatla,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lplphll,limpopo-lephalale(ellisras)_town,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lplsdng,limpopo-lesedingtownship,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmgr,limpopo-magari,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmkhdl,limpopo-makhado(louis_trichardt)_town,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmrblh,limpopo-marblehalltown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmdmll,limpopo-modimollenystroomtown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmhwdd,limpopo-mohwadi(dendron)_town,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmkhrm,limpopo-mokhurumela,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmkpnp,limpopo-mokopane(potgieterus)town,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmontz,limpopo-montz,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmkgph,limpopo-mookgophong(naboomspruit),51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpmshln,limpopo-mosehleng,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpmsntw,limpopo-musinatown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpnncfl,limpopo-nancefieldtownship,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpnrmnd,limpopo-normandy,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpphgmn,limpopo-phagamengtownship,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpphlbr,limpopo-phalaborwatown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lprbrg,limpopo-rooiberg,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpsmsn,limpopo-simson,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpswart,limpopo-swart,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpswthm,limpopo-sweethome,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpthbzm,limpopo-thabazimbitown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpthgrn,limpopo-thegrench,51,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_lpvlwtr,limpopo-vaalwatertown,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_lpwttn,limpopo-witten,51,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mprrnd,mpumalanga-aerorand,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpbrbrt,mpumalanga-barberton,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpbthl,mpumalanga-bethal,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpbffls,mpumalanga-buffelspruit,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpcmcll,mpumalanga-camcoll,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpclvr,mpumalanga-clever,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpcohen,mpumalanga-cohen,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpclgn,mpumalanga-cologne,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpdelta,mpumalanga-delta,52,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_mpdrnpr,mpumalanga-doornpoort,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpdrydn,mpumalanga-dryden-rural,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mprml,mpumalanga-ermelo,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpstnc,mpumalanga-estancia,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpfgtr,mpumalanga-figtree,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpgrysl,mpumalanga-greyslingstad,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mphghln,mpumalanga-highlands,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpjrslm,mpumalanga-jerusalem,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkbkwn,mpumalanga-kabokweni,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpknymz,mpumalanga-kanyamazani,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkemp,mpumalanga-kemp,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkprsl,mpumalanga-kiepersol,52,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_mpklpsp,mpumalanga-klipspringer,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkmtpr,mpumalanga-komatipoort,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkrsbm,mpumalanga-koorsboom,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpkwgq,mpumalanga-kwa-guqa,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mplwscr,mpumalanga-louwscreek,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mplyndn,mpumalanga-lyndenburg,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpmlln,mpumalanga-malelane,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpmrthn,mpumalanga-marathon,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpmtffn,mpumalanga-mataffin_sub,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpmddlb,mpumalanga-middelburg,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpnlsrv,mpumalanga-nelsriver_sub,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpnkmz,mpumalanga-nkomazi,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpogies,mpumalanga-ogies,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpptrtf,mpumalanga-piet-retief,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpsappi,mpumalanga-sappi,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpscnd,mpumalanga-secunda,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpsol,mpumalanga-sol,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpstndr,mpumalanga-standerton,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpsndr,mpumalanga-sundra,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpsthws,mpumalanga-usuthu-west,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpvkzkh,mpumalanga-vukuzakhe,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpwhtrv,mpumalanga-whiteriver,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpwldbs,mpumalanga-wildebees,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_mpwtbnk,mpumalanga-witbank_ds,52,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwbkhts,north-west-boikhutso,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwclgny,north-west-coligny,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwdlryv,north-west-delareyville,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwgmtrs,north-west-gumtrees,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwhrtbs,north-west-hartebeesfontein,53,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_nwjbrtn,north-west-jouberton,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwklrks,north-west-klerksdorpmunic,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_86040ag,north-west-klerksdorpnorth,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_m1deg74,north-west-klerksdorpwest,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwkstr,north-west-koster,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwldrng,north-west-leeudoringstad,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwlchtn,north-west-lichtenburg,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwrknym,north-west-orkneymunic,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwttsdl,north-west-ottosdal,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwptchf,north-west-potchefstroom,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwsnnsh,north-west-sannieshof,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwschwz,north-west-schweizer-reneke,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwstllf,north-west-stillfontein,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwswrtr,north-west-swartruggens,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwvntrs,north-west-ventersdorp,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwvrybr,north-west-vryburg,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwwtrwr,north-west-waterworkspoints,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwwlmrn,north-west-wolmaranstad,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwwdhs,north-west-woodhouse,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nwzrst,north-west-zeerust,53,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nclxndr,northern-cape-alexanderbay,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncgrbs,northern-cape-augrabies,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncbckly,northern-cape-backlywest,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncbttrf,northern-cape-bitterfontein,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncbrndv,northern-cape-brandvlei,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncbrtst,northern-cape-britstown,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncclvn,northern-cape-calvinia,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nccrnrv,northern-cape-carnarvon,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncchrst,northern-cape-christiana,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncclsbr,northern-cape-colesberg,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdnlsk,northern-cape-danielskuil,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdeaar,northern-cape-de-aar,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdeben,northern-cape-deben,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdlspr,northern-cape-delsportshoop,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdnglt,northern-cape-dingleton,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncdgls,northern-cape-douglas,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncfrsrb,northern-cape-fraserburg,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncgdhs,northern-cape-goodhouse,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncgrblr,northern-cape-groblershoop,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nchnvr,northern-cape-hanover,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nchptwn,northern-cape-hopetown,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncjnkmp,northern-cape-jankempdorp,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckkms,northern-cape-kakamas,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckmskr,northern-cape-kamieskroon,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckathu,northern-cape-kathu,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckms,northern-cape-keimoes,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncknhrd,northern-cape-kenhardt,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckknp,northern-cape-koekenaap,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nckrmn,northern-cape-kuruman,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nclrsfn,northern-cape-loeriesfontein,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_nclxtn,northern-cape-loxton,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncltzvl,northern-cape-lutzville,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncmrwvl,northern-cape-merweville,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncnlspr,northern-cape-nelspoort,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncnwdtv,northern-cape-nieuwoudtville,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncnrvls,northern-cape-norvalspont,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncnprt,northern-cape-noupoort,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncokiep,northern-cape-okiep,54,42,2022-09-30 12:41:10,2022-07-16 14:39:38,
s_nclfnts,northern-cape-oliefantshoek,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncptrsv,northern-cape-petrusville,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncphllp,northern-cape-phillipstown,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncprtnl,northern-cape-port-nolloth,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncptsms,northern-cape-potsmasburgindustry,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_34c0nls,northern-cape-potsmasburgtown,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncprsk,northern-cape-prieska,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncrchmn,northern-cape-richmond,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncrtprt,northern-cape-rietpoort,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncsprng,northern-cape-springbok,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncstnkp,northern-cape-steinkopf,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncpngtn,northern-cape-upington,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncvndrk,northern-cape-vanderkloof,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncvnwys,northern-cape-vanwyskvlei,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncvctrw,northern-cape-victoriawest,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncvlsdr,northern-cape-vioolsdrift,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncvsbrg,northern-cape-vosburg,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncwrrnt,northern-cape-warrenton,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_ncwllns,northern-cape-willinston,54,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wclbrtn,western-cape-albertinia,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrnstn,western-cape-arniston,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcshtn,western-cape-ashton,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcbrryd,western-cape-barrydale,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcbfrtw,western-cape-beaufort-west,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcbttsb,western-cape-betties-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcbnnvl,western-cape-bonnievale,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcbtrvr,western-cape-botrivier,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcbrdsd,western-cape-bredasdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wccldn,western-cape-caledon,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wccltzd,western-cape-calitzdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcceres,western-cape-ceres,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcctrsd,western-cape-citrusdal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcclnwl,western-cape-clanwilliam,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcdrlng,western-cape-darling,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcddrns,western-cape-de-doorns,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcdrst,western-cape-derust,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcdyssl,western-cape-dysselsdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wclndsb,western-cape-elandsbaai,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcfrnsc,western-cape-franschoek,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgnsb,western-cape-gansbaai,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgndnd,western-cape-genadendal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgrg,western-cape-george,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcglntn,western-cape-glentana,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgdvrw,western-cape-goedverwacht,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgouda,western-cape-gouda,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgrfwt,western-cape-graaf-water,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgrbw,western-cape-grabouw,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgrytn,western-cape-greyton,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcgrtbr,western-cape-grootbrak,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wchwstn,western-cape-hawston,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wchdlbr,western-cape-heidelburg,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wchrbts,western-cape-herbetsdal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wchrmns,western-cape-hermanus,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wchpfl,western-cape-hopeful,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcnfnt,western-cape-infanta,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcklwr,western-cape-klawer,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcklnbr,western-cape-kleinbrak,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcklnmn,western-cape-kleinmond,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcklpdl,western-cape-klipdale,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcknysn,western-cape-knysna,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcldsmt,western-cape-ladismith,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wclngsb,western-cape-laingsburg,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wclmbrt,western-cape-lambertsbaai,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wclngbn,western-cape-langebaan,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcltzvl,western-cape-lutzville,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcmlgs,western-cape-malgas,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcmlmsb,western-cape-malmesbury,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcmcgrg,western-cape-mcgregor,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcmntg,western-cape-montagu,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcmrrsb,western-cape-moorreesbury,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcmsslb,western-cape-mossel-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcnpr,western-cape-napier,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcnoree,western-cape-noree,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcdtshr,western-cape-oudtshoorn,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcptrns,western-cape-paternoster,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcpktbr,western-cape-piketberg,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcplttn,western-cape-plettenberg-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcprtrv,western-cape-porterville,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcprncl,western-cape-princealberttown,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcprngl,western-cape-pringle-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcprtm,western-cape-protem,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrhnnd,western-cape-rheenendal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrbckk,western-cape-riebeeck-kasteel,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrbckw,western-cape-riebeeck-west,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrvrsd,western-cape-riversdale,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrvrsn,western-cape-riviersonderend,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcrbrts,western-cape-robertson,55,42,2022-09-30 12:41:10,2022-09-18 23:56:52,
s_wcsldnh,western-cape-saldanahbay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcstnfr,western-cape-stanford,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcstlln,western-cape-stellenbosch,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcsthln,western-cape-sthelenabay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcstmps,western-cape-stompeus-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcstrsb,western-cape-struisbaai,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcsthrl,western-cape-sutherland,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcsrbrk,western-cape-suurbraak,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcswlln,western-cape-swellendam,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wctsslr,western-cape-tesselaarsdal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wctllby,western-cape-till-bay,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wctwsrv,western-cape-touwsrivier,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wctlbgh,western-cape-tulbagh,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvnrhy,western-cape-van-rhynsdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvnwyk,western-cape-vanwyksdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvlddr,western-cape-velddrift,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvllrs,western-cape-villiersdorp,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvlsb,western-cape-vleesbaai,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvrdnb,western-cape-vredenburg,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcvrdnd,western-cape-vredendal,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcwllng,western-cape-wellington,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcwtsnd,western-cape-witsand,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcwlsly,western-cape-wolseley,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcwrscs,western-cape-worscester,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wcyzrfn,western-cape-yzerfontein,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_wczoar,western-cape-zoar,55,42,2022-09-30 12:41:10,2022-07-14 17:11:38,
s_eskom,eskom,56,56,2023-04-02 16:56:21,2023-04-02 16:56:21,
s_cpt,city-of-cape-town,57,57,2023-04-02 16:56:21,2023-04-02 16:56:21,
s_bfflcty,buffalo-city-block-1,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_ni6xmaa,buffalo-city-block-2,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_10cogzp,buffalo-city-block-3,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
