start_time,finsh_time,date_of_month,stage
15:00,17:30,25,1
15:00,17:30,26,2
15:00,17:30,27,3
15:00,17:30,28,4
15:00,17:30,29,5
15:00,17:30,30,6
15:00,17:30,31,7
17:00,19:30,1,0
17:00,19:30,2,0
17:00,19:30,3,0
17:00,19:30,4,0
17:00,19:30,5,2
17:00,19:30,6,3
17:00,19:30,7,4
17:00,19:30,8,1
17:00,19:30,9,6
17:00,19:30,10,7
17:00,19:30,11,8
17:00,19:30,12,5
17:00,19:30,13,0
17:00,19:30,14,0
17:00,19:30,15,0
17:00,19:30,16,0
17:00,19:30,17,0
17:00,19:30,18,0
17:00,19:30,19,0
17:00,19:30,20,0
17:00,19:30,21,1
17:00,19:30,22,2
17:00,19:30,23,3
17:00,19:30,24,4
17:00,19:30,25,5
17:00,19:30,26,6
17:00,19:30,27,7
17:00,19:30,28,8
17:00,19:30,29,0
17:00,19:30,30,0
17:00,19:30,31,0
19:00,21:30,1,2
19:00,21:30,2,3
19:00,21:30,3,4
19:00,21:30,4,1
19:00,21:30,5,6
19:00,21:30,6,7
19:00,21:30,7,8
19:00,21:30,8,5
19:00,21:30,9,0
19:00,21:30,10,0
19:00,21:30,11,0
19:00,21:30,12,0
19:00,21:30,13,0
19:00,21:30,14,0
19:00,21:30,15,0
19:00,21:30,16,0
19:00,21:30,17,1
19:00,21:30,18,2
19:00,21:30,19,3
19:00,21:30,20,4
19:00,21:30,21,5
19:00,21:30,22,6
19:00,21:30,23,7
19:00,21:30,24,8
19:00,21:30,25,0
19:00,21:30,26,0
19:00,21:30,27,0
19:00,21:30,28,0
19:00,21:30,29,0
19:00,21:30,30,0
19:00,21:30,31,0
21:00,23:30,1,6
21:00,23:30,2,7
21:00,23:30,3,8
21:00,23:30,4,5
21:00,23:30,5,0
21:00,23:30,6,0
21:00,23:30,7,0
21:00,23:30,8,0
21:00,23:30,9,0
21:00,23:30,10,0
21:00,23:30,11,0
21:00,23:30,12,0
21:00,23:30,13,1
21:00,23:30,14,2
21:00,23:30,15,3
21:00,23:30,16,4
21:00,23:30,17,5
21:00,23:30,18,6
21:00,23:30,19,7
21:00,23:30,20,8
21:00,23:30,21,0
21:00,23:30,22,0
21:00,23:30,23,0
21:00,23:30,24,0
21:00,23:30,25,0
21:00,23:30,26,0
21:00,23:30,27,0
21:00,23:30,28,0
21:00,23:30,29,4
21:00,23:30,30,1
21:00,23:30,31,2
23:00,01:30,1,0
23:00,01:30,2,0
23:00,01:30,3,0
23:00,01:30,4,0
23:00,01:30,5,0
23:00,01:30,6,0
23:00,01:30,7,0
23:00,01:30,8,0
23:00,01:30,9,1
23:00,01:30,10,2
23:00,01:30,11,3
23:00,01:30,12,4
