date_of_month,start_time,finsh_time,stage
1,02:00,04:30,4
1,02:00,04:30,5
1,02:00,04:30,6
1,02:00,04:30,7
1,02:00,06:30,8
1,10:00,12:30,3
1,10:00,12:30,4
1,10:00,12:30,5
1,10:00,12:30,6
1,10:00,14:30,7
1,10:00,14:30,8
1,18:00,20:30,2
1,18:00,20:30,3
1,18:00,20:30,4
1,18:00,20:30,5
1,18:00,22:30,6
1,18:00,22:30,7
1,18:00,22:30,8
2,02:00,04:30,1
2,02:00,04:30,2
2,02:00,04:30,3
2,02:00,04:30,4
2,02:00,06:30,5
2,02:00,06:30,6
2,02:00,06:30,7
2,02:00,06:30,8
2,10:00,12:30,4
2,10:00,12:30,5
2,10:00,12:30,6
2,10:00,12:30,7
2,10:00,14:30,8
2,18:00,20:30,3
2,18:00,20:30,4
2,18:00,20:30,5
2,18:00,20:30,6
2,18:00,22:30,7
2,18:00,22:30,8
3,02:00,04:30,2
3,02:00,04:30,3
3,02:00,04:30,4
3,02:00,04:30,5
3,02:00,06:30,6
3,02:00,06:30,7
3,02:00,06:30,8
3,10:00,12:30,1
3,10:00,12:30,2
3,10:00,12:30,3
3,10:00,12:30,4
3,10:00,14:30,5
3,10:00,14:30,6
3,10:00,14:30,7
3,10:00,14:30,8
3,18:00,20:30,4
3,18:00,20:30,5
3,18:00,20:30,6
3,18:00,20:30,7
3,18:00,22:30,8
4,02:00,04:30,3
4,02:00,04:30,4
4,02:00,04:30,5
4,02:00,04:30,6
4,02:00,06:30,7
4,02:00,06:30,8
4,10:00,12:30,2
4,10:00,12:30,3
4,10:00,12:30,4
4,10:00,12:30,5
4,10:00,14:30,6
4,10:00,14:30,7
4,10:00,14:30,8
4,18:00,20:30,1
4,18:00,20:30,2
4,18:00,20:30,3
4,18:00,20:30,4
4,18:00,22:30,5
4,18:00,22:30,6
4,18:00,22:30,7
4,18:00,22:30,8
5,00:00,02:30,4
5,00:00,02:30,5
5,00:00,02:30,6
5,00:00,02:30,7
5,00:00,04:30,8
5,08:00,10:30,3
5,08:00,10:30,4
5,08:00,10:30,5
5,08:00,10:30,6
5,08:00,12:30,7
5,08:00,12:30,8
5,16:00,18:30,2
5,16:00,18:30,3
5,16:00,18:30,4
5,16:00,18:30,5
5,16:00,20:30,6
5,16:00,20:30,7
5,16:00,20:30,8
6,00:00,02:30,1
6,00:00,02:30,2
6,00:00,02:30,3
6,00:00,02:30,4
6,00:00,04:30,5
6,00:00,04:30,6
6,00:00,04:30,7
6,00:00,04:30,8
6,08:00,10:30,4
6,08:00,10:30,5
6,08:00,10:30,6
6,08:00,10:30,7
6,08:00,12:30,8
6,16:00,18:30,3
6,16:00,18:30,4
6,16:00,18:30,5
6,16:00,18:30,6
6,16:00,20:30,7
6,16:00,20:30,8
7,00:00,02:30,2
7,00:00,02:30,3
7,00:00,02:30,4
7,00:00,02:30,5
7,00:00,04:30,6
7,00:00,04:30,7
7,00:00,04:30,8
7,08:00,10:30,1
7,08:00,10:30,2
7,08:00,10:30,3
7,08:00,10:30,4
7,08:00,12:30,5
7,08:00,12:30,6
7,08:00,12:30,7
7,08:00,12:30,8
7,16:00,18:30,4
7,16:00,18:30,5
7,16:00,18:30,6
7,16:00,18:30,7
7,16:00,20:30,8
8,00:00,02:30,3
8,00:00,02:30,4
8,00:00,02:30,5
8,00:00,02:30,6
8,00:00,04:30,7
8,00:00,04:30,8
8,08:00,10:30,2
8,08:00,10:30,3
8,08:00,10:30,4
8,08:00,10:30,5
8,08:00,12:30,6
8,08:00,12:30,7
8,08:00,12:30,8
8,16:00,18:30,1
8,16:00,18:30,2
8,16:00,18:30,3
8,16:00,18:30,4
8,16:00,20:30,5
8,16:00,20:30,6
8,16:00,20:30,7
8,16:00,20:30,8
9,06:00,08:30,3
9,06:00,08:30,4
9,06:00,08:30,5
9,06:00,08:30,6
9,06:00,10:30,7
9,06:00,10:30,8
9,14:00,16:30,2
9,14:00,16:30,3
9,14:00,16:30,4
9,14:00,16:30,5
9,14:00,18:30,6
9,14:00,18:30,7
9,14:00,18:30,8
9,22:00,00:30,1
9,22:00,00:30,2
9,22:00,00:30,3
9,22:00,00:30,4
9,22:00,00:30,5
9,22:00,00:30,6
9,22:00,00:30,7
9,22:00,00:30,8
10,00:00,02:30,5
10,00:00,02:30,6
10,00:00,02:30,7
10,00:00,02:30,8
10,06:00,08:30,4
10,06:00,08:30,5
10,06:00,08:30,6
10,06:00,08:30,7
10,06:00,10:30,8
10,14:00,16:30,3
10,14:00,16:30,4
10,14:00,16:30,5
10,14:00,16:30,6
10,14:00,18:30,7
10,14:00,18:30,8
10,22:00,00:30,2
10,22:00,00:30,3
10,22:00,00:30,4
10,22:00,00:30,5
10,22:00,00:30,6
10,22:00,00:30,7
10,22:00,00:30,8
11,00:00,02:30,6
11,00:00,02:30,7
11,00:00,02:30,8
11,06:00,08:30,1
11,06:00,08:30,2
11,06:00,08:30,3
11,06:00,08:30,4
11,06:00,10:30,5
11,06:00,10:30,6
11,06:00,10:30,7
11,06:00,10:30,8
11,14:00,16:30,4
11,14:00,16:30,5
11,14:00,16:30,6
11,14:00,16:30,7
11,14:00,18:30,8
11,22:00,00:30,3
11,22:00,00:30,4
11,22:00,00:30,5
11,22:00,00:30,6
11,22:00,00:30,7
11,22:00,00:30,8
12,00:00,02:30,7
12,00:00,02:30,8
12,06:00,08:30,2
12,06:00,08:30,3
12,06:00,08:30,4
12,06:00,08:30,5
12,06:00,10:30,6
12,06:00,10:30,7
12,06:00,10:30,8
12,14:00,16:30,1
12,14:00,16:30,2
12,14:00,16:30,3
12,14:00,16:30,4
12,14:00,18:30,5
12,14:00,18:30,6
12,14:00,18:30,7
12,14:00,18:30,8
12,22:00,00:30,4
12,22:00,00:30,5
12,22:00,00:30,6
12,22:00,00:30,7
12,22:00,00:30,8
13,00:00,02:30,8
13,04:00,06:30,3
13,04:00,06:30,4
13,04:00,06:30,5
13,04:00,06:30,6
13,04:00,08:30,7
13,04:00,08:30,8
13,12:00,14:30,2
13,12:00,14:30,3
13,12:00,14:30,4
13,12:00,14:30,5
13,12:00,16:30,6
13,12:00,16:30,7
13,12:00,16:30,8
13,20:00,22:30,1
13,20:00,22:30,2
13,20:00,22:30,3
13,20:00,22:30,4
13,20:00,22:30,5
13,20:00,22:30,6
13,20:00,22:30,7
13,20:00,22:30,8
13,22:00,00:30,5
13,22:00,00:30,6
13,22:00,00:30,7
13,22:00,00:30,8
14,04:00,06:30,4
14,04:00,06:30,5
14,04:00,06:30,6
14,04:00,06:30,7
14,04:00,08:30,8
14,12:00,14:30,3
14,12:00,14:30,4
14,12:00,14:30,5
14,12:00,14:30,6
14,12:00,16:30,7
14,12:00,16:30,8
14,20:00,22:30,2
14,20:00,22:30,3
14,20:00,22:30,4
14,20:00,22:30,5
14,20:00,22:30,6
14,20:00,22:30,7
14,20:00,22:30,8
14,22:00,00:30,6
14,22:00,00:30,7
14,22:00,00:30,8
15,04:00,06:30,1
15,04:00,06:30,2
15,04:00,06:30,3
15,04:00,06:30,4
15,04:00,08:30,5
15,04:00,08:30,6
15,04:00,08:30,7
15,04:00,08:30,8
15,12:00,14:30,4
15,12:00,14:30,5
15,12:00,14:30,6
15,12:00,14:30,7
15,12:00,16:30,8
15,20:00,22:30,3
15,20:00,22:30,4
15,20:00,22:30,5
15,20:00,22:30,6
15,20:00,22:30,7
15,20:00,22:30,8
15,22:00,00:30,7
