date_of_month,start_time,finsh_time,stage
28,06:00,00:00,8
29,00:00,06:00,8
30,06:00,00:00,7
30,06:00,00:00,8
1,00:00,06:00,7
1,00:00,06:00,8
2,06:00,00:00,6
2,06:00,00:00,7
2,06:00,00:00,8
3,00:00,06:00,6
3,00:00,06:00,7
3,00:00,06:00,8
4,06:00,00:00,5
4,06:00,00:00,6
4,06:00,00:00,7
4,06:00,00:00,8
5,00:00,06:00,5
5,00:00,06:00,6
5,00:00,06:00,7
5,00:00,06:00,8
6,06:00,00:00,8
7,00:00,06:00,8
8,06:00,00:00,7
8,06:00,00:00,8
9,00:00,06:00,7
9,00:00,06:00,8
10,06:00,00:00,6
10,06:00,00:00,7
10,06:00,00:00,8
11,00:00,06:00,6
11,00:00,06:00,7
11,00:00,06:00,8
12,06:00,00:00,5
12,06:00,00:00,6
12,06:00,00:00,7
12,06:00,00:00,8
13,00:00,06:00,5
13,00:00,06:00,6
13,00:00,06:00,7
13,00:00,06:00,8
14,06:00,00:00,8
15,00:00,06:00,8
16,06:00,00:00,7
16,06:00,00:00,8
17,00:00,06:00,7
17,00:00,06:00,8
18,06:00,00:00,6
18,06:00,00:00,7
18,06:00,00:00,8
19,00:00,06:00,6
19,00:00,06:00,7
19,00:00,06:00,8
20,06:00,00:00,5
20,06:00,00:00,6
20,06:00,00:00,7
20,06:00,00:00,8
21,00:00,06:00,5
21,00:00,06:00,6
21,00:00,06:00,7
21,00:00,06:00,8
22,06:00,00:00,8
23,00:00,06:00,8
24,06:00,00:00,7
24,06:00,00:00,8
25,00:00,06:00,7
25,00:00,06:00,8
26,06:00,00:00,6
26,06:00,00:00,7
26,06:00,00:00,8
27,00:00,06:00,6
27,00:00,06:00,7
27,00:00,06:00,8
