date_of_month,start_time,finsh_time,stage
1,05:00,07:30,3
1,05:00,07:30,4
1,11:00,13:30,1
1,11:00,13:30,2
1,17:00,19:30,7
1,17:00,19:30,8
1,23:00,01:30,5
1,23:00,01:30,6
2,03:00,05:30,3
2,03:00,05:30,4
2,09:00,11:30,1
2,09:00,11:30,2
2,16:00,17:30,7
2,16:00,17:30,8
2,21:00,23:30,5
2,21:00,23:30,6
3,01:00,03:30,3
3,01:00,03:30,4
3,07:00,09:30,1
3,07:00,09:30,2
3,13:00,15:30,7
3,13:00,15:30,8
3,19:00,21:30,5
3,19:00,21:30,6
4,05:00,07:30,1
4,05:00,07:30,2
4,11:00,13:30,7
4,11:00,13:30,8
4,17:00,19:30,5
4,17:00,19:30,6
4,23:00,01:30,3
4,23:00,01:30,4
5,03:00,05:30,1
5,03:00,05:30,2
5,09:00,11:30,7
5,09:00,11:30,8
5,15:00,17:30,5
5,15:00,17:30,6
5,21:00,23:30,3
5,21:00,23:30,4
6,01:00,03:30,1
6,01:00,03:30,2
6,07:00,09:30,7
6,07:00,09:30,8
6,13:00,15:30,5
6,13:00,15:30,6
6,19:00,21:30,3
6,19:00,21:30,4
7,05:00,07:30,7
7,05:00,07:30,8
7,11:00,13:30,5
7,11:00,13:30,6
7,17:00,19:30,3
7,17:00,19:30,4
7,23:00,01:30,1
7,23:00,01:30,2
8,03:00,05:30,7
8,03:00,05:30,8
8,09:00,11:30,5
8,09:00,11:30,6
8,15:00,17:30,3
8,15:00,17:30,4
8,21:00,23:30,1
8,21:00,23:30,2
9,01:00,03:30,7
9,01:00,03:30,8
9,07:00,09:30,5
9,07:00,09:30,6
9,13:00,15:30,3
9,13:00,15:30,4
9,19:00,21:30,1
9,19:00,21:30,2
10,05:00,07:30,5
10,05:00,07:30,6
10,11:00,13:30,3
10,11:00,13:30,4
10,17:00,19:30,1
10,17:00,19:30,2
10,23:00,01:30,7
10,23:00,01:30,8
11,03:00,05:30,5
11,03:00,05:30,6
11,09:00,11:30,3
11,09:00,11:30,4
11,15:00,17:30,1
11,15:00,17:30,2
11,21:00,23:30,7
11,21:00,23:30,8
12,01:00,03:30,5
12,01:00,03:30,6
12,07:00,09:30,3
12,07:00,09:30,4
12,13:00,15:30,1
12,13:00,15:30,2
12,19:00,21:30,7
12,19:00,21:30,8
13,05:00,07:30,3
13,05:00,07:30,4
13,11:00,13:30,1
13,11:00,13:30,2
13,17:00,19:30,7
13,17:00,19:30,8
13,23:00,01:30,5
13,23:00,01:30,6
14,03:00,05:30,3
14,03:00,05:30,4
14,09:00,11:30,1
14,09:00,11:30,2
14,16:00,17:30,7
14,16:00,17:30,8
14,21:00,23:30,5
14,21:00,23:30,6
15,01:00,03:30,3
15,01:00,03:30,4
15,07:00,09:30,1
15,07:00,09:30,2
15,13:00,15:30,7
15,13:00,15:30,8
15,19:00,21:30,5
15,19:00,21:30,6
16,05:00,07:30,1
16,05:00,07:30,2
16,11:00,13:30,7
16,11:00,13:30,8
16,17:00,19:30,5
16,17:00,19:30,6
16,23:00,01:30,3
16,23:00,01:30,4
17,03:00,05:30,1
17,03:00,05:30,2
17,09:00,11:30,7
17,09:00,11:30,8
17,15:00,17:30,5
17,15:00,17:30,6
17,21:00,23:30,3
17,21:00,23:30,4
18,01:00,03:30,1
18,01:00,03:30,2
18,07:00,09:30,7
18,07:00,09:30,8
18,13:00,15:30,5
18,13:00,15:30,6
18,19:00,21:30,3
18,19:00,21:30,4
19,05:00,07:30,7
19,05:00,07:30,8
19,11:00,13:30,5
19,11:00,13:30,6
19,17:00,19:30,3
19,17:00,19:30,4
19,23:00,01:30,1
19,23:00,01:30,2
20,03:00,05:30,7
20,03:00,05:30,8
20,09:00,11:30,5
20,09:00,11:30,6
20,15:00,17:30,3
20,15:00,17:30,4
20,21:00,23:30,1
20,21:00,23:30,2
21,01:00,03:30,7
21,01:00,03:30,8
21,07:00,09:30,5
21,07:00,09:30,6
21,13:00,15:30,3
21,13:00,15:30,4
21,19:00,21:30,1
21,19:00,21:30,2
22,05:00,07:30,5
22,05:00,07:30,6
22,11:00,13:30,3
22,11:00,13:30,4
22,17:00,19:30,1
22,17:00,19:30,2
22,23:00,01:30,7
22,23:00,01:30,8
23,03:00,05:30,5
23,03:00,05:30,6
23,09:00,11:30,3
23,09:00,11:30,4
23,15:00,17:30,1
23,15:00,17:30,2
23,21:00,23:30,7
23,21:00,23:30,8
24,01:00,03:30,5
24,01:00,03:30,6
24,07:00,09:30,3
24,07:00,09:30,4
24,13:00,15:30,1
24,13:00,15:30,2
24,19:00,21:30,7
24,19:00,21:30,8
25,05:00,07:30,3
25,05:00,07:30,4
25,11:00,13:30,1
25,11:00,13:30,2
25,17:00,19:30,7
25,17:00,19:30,8
25,23:00,01:30,5
25,23:00,01:30,6
26,03:00,05:30,3
26,03:00,05:30,4
26,09:00,11:30,1
