date_of_month,start_time,finsh_time,stage
1,01:00,03:30,7
1,01:00,03:30,8
1,07:00,09:30,5
1,07:00,09:30,6
1,13:00,15:30,3
1,13:00,15:30,4
1,19:00,21:30,1
1,19:00,21:30,2
2,05:00,07:30,5
2,05:00,07:30,6
2,11:00,13:30,3
2,11:00,13:30,4
2,17:00,19:30,1
2,17:00,19:30,2
2,23:00,01:30,7
2,23:00,01:30,8
3,03:00,05:30,5
3,03:00,05:30,6
3,09:00,11:30,3
3,09:00,11:30,4
3,15:00,17:30,1
3,15:00,17:30,2
3,21:00,23:30,7
3,21:00,23:30,8
4,01:00,03:30,5
4,01:00,03:30,6
4,07:00,09:30,3
4,07:00,09:30,4
4,13:00,15:30,1
4,13:00,15:30,2
4,19:00,21:30,7
4,19:00,21:30,8
5,05:00,07:30,3
5,05:00,07:30,4
5,11:00,13:30,1
5,11:00,13:30,2
5,17:00,19:30,7
5,17:00,19:30,8
5,23:00,01:30,5
5,23:00,01:30,6
6,03:00,05:30,3
6,03:00,05:30,4
6,09:00,11:30,1
6,09:00,11:30,2
6,16:00,17:30,7
6,16:00,17:30,8
6,21:00,23:30,5
6,21:00,23:30,6
7,01:00,03:30,3
7,01:00,03:30,4
7,07:00,09:30,1
7,07:00,09:30,2
7,13:00,15:30,7
7,13:00,15:30,8
7,19:00,21:30,5
7,19:00,21:30,6
8,05:00,07:30,1
8,05:00,07:30,2
8,11:00,13:30,7
8,11:00,13:30,8
8,17:00,19:30,5
8,17:00,19:30,6
8,23:00,01:30,3
8,23:00,01:30,4
9,03:00,05:30,1
9,03:00,05:30,2
9,09:00,11:30,7
9,09:00,11:30,8
9,15:00,17:30,5
9,15:00,17:30,6
9,21:00,23:30,3
9,21:00,23:30,4
10,01:00,03:30,1
10,01:00,03:30,2
10,07:00,09:30,7
10,07:00,09:30,8
10,13:00,15:30,5
10,13:00,15:30,6
10,19:00,21:30,3
10,19:00,21:30,4
11,05:00,07:30,7
11,05:00,07:30,8
11,11:00,13:30,5
11,11:00,13:30,6
11,17:00,19:30,3
11,17:00,19:30,4
11,23:00,01:30,1
11,23:00,01:30,2
12,03:00,05:30,7
12,03:00,05:30,8
12,09:00,11:30,5
12,09:00,11:30,6
12,15:00,17:30,3
12,15:00,17:30,4
12,21:00,23:30,1
12,21:00,23:30,2
13,01:00,03:30,7
13,01:00,03:30,8
13,07:00,09:30,5
13,07:00,09:30,6
13,13:00,15:30,3
13,13:00,15:30,4
13,19:00,21:30,1
13,19:00,21:30,2
14,05:00,07:30,5
14,05:00,07:30,6
14,11:00,13:30,3
14,11:00,13:30,4
14,17:00,19:30,1
14,17:00,19:30,2
14,23:00,01:30,7
14,23:00,01:30,8
15,03:00,05:30,5
15,03:00,05:30,6
15,09:00,11:30,3
15,09:00,11:30,4
15,15:00,17:30,1
15,15:00,17:30,2
15,21:00,23:30,7
15,21:00,23:30,8
16,01:00,03:30,5
16,01:00,03:30,6
16,07:00,09:30,3
16,07:00,09:30,4
16,13:00,15:30,1
16,13:00,15:30,2
16,19:00,21:30,7
16,19:00,21:30,8
17,05:00,07:30,3
17,05:00,07:30,4
17,11:00,13:30,1
17,11:00,13:30,2
17,17:00,19:30,7
17,17:00,19:30,8
17,23:00,01:30,5
