date_of_month,start_time,finsh_time,stage
28,00:00,04:00,5
28,00:00,04:00,6
28,00:00,04:00,7
28,00:00,04:00,8
28,08:00,12:00,8
28,20:00,00:00,7
28,20:00,00:00,8
29,08:00,12:00,6
29,08:00,12:00,7
29,08:00,12:00,8
29,20:00,00:00,5
29,20:00,00:00,6
29,20:00,00:00,7
29,20:00,00:00,8
30,04:00,08:00,8
30,16:00,20:00,7
30,16:00,20:00,8
1,04:00,08:00,6
1,04:00,08:00,7
1,04:00,08:00,8
1,16:00,20:00,5
1,16:00,20:00,6
1,16:00,20:00,7
1,16:00,20:00,8
2,00:00,04:00,8
2,12:00,16:00,7
2,12:00,16:00,8
3,00:00,04:00,6
3,00:00,04:00,7
3,00:00,04:00,8
3,12:00,16:00,5
3,12:00,16:00,6
3,12:00,16:00,7
3,12:00,16:00,8
3,20:00,00:00,8
4,08:00,12:00,7
4,08:00,12:00,8
4,20:00,00:00,6
4,20:00,00:00,7
4,20:00,00:00,8
5,08:00,12:00,5
5,08:00,12:00,6
5,08:00,12:00,7
5,08:00,12:00,8
5,16:00,20:00,8
6,04:00,08:00,7
6,04:00,08:00,8
6,16:00,20:00,6
6,16:00,20:00,7
6,16:00,20:00,8
7,04:00,08:00,5
7,04:00,08:00,6
7,04:00,08:00,7
7,04:00,08:00,8
7,12:00,16:00,8
8,00:00,04:00,7
8,00:00,04:00,8
8,12:00,16:00,6
8,12:00,16:00,7
8,12:00,16:00,8
9,00:00,04:00,5
9,00:00,04:00,6
9,00:00,04:00,7
9,00:00,04:00,8
9,08:00,12:00,8
9,20:00,00:00,7
9,20:00,00:00,8
10,08:00,12:00,6
10,08:00,12:00,7
10,08:00,12:00,8
10,20:00,00:00,5
10,20:00,00:00,6
10,20:00,00:00,7
10,20:00,00:00,8
11,04:00,08:00,8
11,16:00,20:00,7
11,16:00,20:00,8
12,04:00,08:00,6
12,04:00,08:00,7
12,04:00,08:00,8
12,16:00,20:00,5
12,16:00,20:00,6
12,16:00,20:00,7
12,16:00,20:00,8
13,00:00,04:00,8
13,12:00,16:00,7
13,12:00,16:00,8
14,00:00,04:00,6
14,00:00,04:00,7
14,00:00,04:00,8
14,12:00,16:00,5
14,12:00,16:00,6
14,12:00,16:00,7
14,12:00,16:00,8
14,20:00,00:00,8
15,08:00,12:00,7
15,08:00,12:00,8
15,20:00,00:00,6
15,20:00,00:00,7
15,20:00,00:00,8
16,08:00,12:00,5
16,08:00,12:00,6
16,08:00,12:00,7
16,08:00,12:00,8
16,16:00,20:00,8
17,04:00,08:00,7
17,04:00,08:00,8
17,16:00,20:00,6
17,16:00,20:00,7
17,16:00,20:00,8
18,04:00,08:00,5
18,04:00,08:00,6
18,04:00,08:00,7
18,04:00,08:00,8
18,12:00,16:00,8
19,00:00,04:00,7
19,00:00,04:00,8
19,12:00,16:00,6
19,12:00,16:00,7
19,12:00,16:00,8
20,00:00,04:00,5
20,00:00,04:00,6
20,00:00,04:00,7
20,00:00,04:00,8
20,08:00,12:00,8
20,20:00,00:00,7
20,20:00,00:00,8
21,08:00,12:00,6
21,08:00,12:00,7
21,08:00,12:00,8
21,20:00,00:00,5
21,20:00,00:00,6
21,20:00,00:00,7
21,20:00,00:00,8
22,04:00,08:00,8
22,16:00,20:00,7
22,16:00,20:00,8
23,04:00,08:00,6
23,04:00,08:00,7
23,04:00,08:00,8
23,16:00,20:00,5
23,16:00,20:00,6
23,16:00,20:00,7
23,16:00,20:00,8
24,00:00,04:00,8
24,12:00,16:00,7
24,12:00,16:00,8
25,00:00,04:00,6
25,00:00,04:00,7
25,00:00,04:00,8
25,12:00,16:00,5
25,12:00,16:00,6
25,12:00,16:00,7
25,12:00,16:00,8
25,20:00,00:00,8
26,08:00,12:00,7
26,08:00,12:00,8
26,20:00,00:00,6
26,20:00,00:00,7
26,20:00,00:00,8
27,08:00,12:00,5
27,08:00,12:00,6
27,08:00,12:00,7
27,08:00,12:00,8
27,16:00,20:00,8
