date_of_month,start_time,finsh_time,stage
1,01:00,03:30,1
1,01:00,03:30,2
1,01:00,03:30,3
1,01:00,03:30,4
1,01:00,03:30,5
1,01:00,03:30,6
1,01:00,03:30,7
1,03:00,05:30,0
1,05:00,07:30,1
1,07:00,09:30,1
1,07:00,09:30,2
1,07:00,09:30,3
1,07:00,09:30,4
1,07:00,09:30,5
1,09:00,11:30,0
1,11:00,13:30,0
1,13:00,15:30,1
1,13:00,15:30,2
1,13:00,15:30,3
1,13:00,15:30,4
1,15:00,17:30,1
1,15:00,17:30,2
1,15:00,17:30,3
1,15:00,17:30,4
1,15:00,17:30,5
1,15:00,17:30,6
1,15:00,17:30,7
1,15:00,17:30,8
1,17:00,19:30,0
1,19:00,21:30,0
1,21:00,23:30,1
1,21:00,23:30,2
1,21:00,23:30,3
1,23:00,01:30,1
1,23:00,01:30,2
1,23:00,01:30,3
1,23:00,01:30,4
1,23:00,01:30,5
1,23:00,01:30,6
1,23:00,01:30,7
2,01:00,03:30,0
2,03:00,05:30,0
2,05:00,07:30,1
2,05:00,07:30,2
2,07:00,09:30,1
2,07:00,09:30,2
2,07:00,09:30,3
2,07:00,09:30,4
2,07:00,09:30,5
2,07:00,09:30,6
2,09:00,11:30,0
2,11:00,13:30,0
2,13:00,15:30,1
2,15:00,17:30,1
2,15:00,17:30,2
2,15:00,17:30,3
2,15:00,17:30,4
2,15:00,17:30,5
2,17:00,19:30,0
2,19:00,21:30,0
2,21:00,23:30,1
2,21:00,23:30,2
2,21:00,23:30,3
2,21:00,23:30,4
2,23:00,01:30,1
2,23:00,01:30,2
2,23:00,01:30,3
2,23:00,01:30,4
2,23:00,01:30,5
2,23:00,01:30,6
2,23:00,01:30,7
2,23:00,01:30,8
3,01:00,03:30,0
3,03:00,05:30,0
3,05:00,07:30,1
3,05:00,07:30,2
3,05:00,07:30,3
3,07:00,09:30,1
3,07:00,09:30,2
3,07:00,09:30,3
3,07:00,09:30,4
3,07:00,09:30,5
3,07:00,09:30,6
3,07:00,09:30,7
3,09:00,11:30,0
3,11:00,13:30,0
3,13:00,15:30,1
3,13:00,15:30,2
3,15:00,17:30,1
3,15:00,17:30,2
3,15:00,17:30,3
3,15:00,17:30,4
3,15:00,17:30,5
3,15:00,17:30,6
3,17:00,19:30,0
3,19:00,21:30,0
3,21:00,23:30,1
3,23:00,01:30,1
3,23:00,01:30,2
3,23:00,01:30,3
3,23:00,01:30,4
3,23:00,01:30,5
4,01:00,03:30,0
4,03:00,05:30,0
4,05:00,07:30,1
4,05:00,07:30,2
4,05:00,07:30,3
4,05:00,07:30,4
4,07:00,09:30,1
4,07:00,09:30,2
4,07:00,09:30,3
4,07:00,09:30,4
4,07:00,09:30,5
4,07:00,09:30,6
4,07:00,09:30,7
4,07:00,09:30,8
4,09:00,11:30,0
4,11:00,13:30,0
4,13:00,15:30,1
4,13:00,15:30,2
4,13:00,15:30,3
4,15:00,17:30,1
4,15:00,17:30,2
4,15:00,17:30,3
4,15:00,17:30,4
4,15:00,17:30,5
4,15:00,17:30,6
4,15:00,17:30,7
4,17:00,19:30,0
4,19:00,21:30,0
4,21:00,23:30,1
4,21:00,23:30,2
4,23:00,01:30,1
4,23:00,01:30,2
4,23:00,01:30,3
4,23:00,01:30,4
4,23:00,01:30,5
4,23:00,01:30,6
5,01:00,03:30,0
5,03:00,05:30,1
5,05:00,07:30,1
5,05:00,07:30,2
5,05:00,07:30,3
5,05:00,07:30,4
5,05:00,07:30,5
5,07:00,09:30,0
5,09:00,11:30,0
5,11:00,13:30,1
5,11:00,13:30,2
5,11:00,13:30,3
5,11:00,13:30,4
5,13:00,15:30,1
5,13:00,15:30,2
5,13:00,15:30,3
5,13:00,15:30,4
5,13:00,15:30,5
5,13:00,15:30,6
5,13:00,15:30,7
5,13:00,15:30,8
5,15:00,17:30,0
5,17:00,19:30,0
5,19:00,21:30,1
5,19:00,21:30,2
5,19:00,21:30,3
5,21:00,23:30,1
5,21:00,23:30,2
5,21:00,23:30,3
5,21:00,23:30,4
5,21:00,23:30,5
5,21:00,23:30,6
5,21:00,23:30,7
5,23:00,01:30,0
6,01:00,03:30,0
6,03:00,05:30,1
6,03:00,05:30,2
6,05:00,07:30,1
6,05:00,07:30,2
6,05:00,07:30,3
6,05:00,07:30,4
6,05:00,07:30,5
6,05:00,07:30,6
6,07:00,09:30,0
6,09:00,11:30,0
6,11:00,13:30,1
6,13:00,15:30,1
6,13:00,15:30,2
6,13:00,15:30,3
6,13:00,15:30,4
6,13:00,15:30,5
6,15:00,17:30,0
6,17:00,19:30,0
6,19:00,21:30,1
6,19:00,21:30,2
6,19:00,21:30,3
6,19:00,21:30,4
6,21:00,23:30,1
6,21:00,23:30,2
6,21:00,23:30,3
6,21:00,23:30,4
6,21:00,23:30,5
6,21:00,23:30,6
6,21:00,23:30,7
6,21:00,23:30,8
6,23:00,01:30,0
7,01:00,03:30,0
7,03:00,05:30,1
7,03:00,05:30,2
7,03:00,05:30,3
7,05:00,07:30,1
7,05:00,07:30,2
7,05:00,07:30,3
7,05:00,07:30,4
7,05:00,07:30,5
7,05:00,07:30,6
7,05:00,07:30,7
7,07:00,09:30,0
7,09:00,11:30,0
7,11:00,13:30,1
7,11:00,13:30,2
7,13:00,15:30,1
7,13:00,15:30,2
7,13:00,15:30,3
7,13:00,15:30,4
7,13:00,15:30,5
7,13:00,15:30,6
7,15:00,17:30,0
7,17:00,19:30,0
7,19:00,21:30,1
7,21:00,23:30,1
7,21:00,23:30,2
7,21:00,23:30,3
7,21:00,23:30,4
7,21:00,23:30,5
7,23:00,01:30,0
8,01:00,03:30,0
8,03:00,05:30,1
8,03:00,05:30,2
8,03:00,05:30,3
8,03:00,05:30,4
8,05:00,07:30,1
8,05:00,07:30,2
8,05:00,07:30,3
8,05:00,07:30,4
8,05:00,07:30,5
8,05:00,07:30,6
8,05:00,07:30,7
8,05:00,07:30,8
8,07:00,09:30,0
8,09:00,11:30,0
8,11:00,13:30,1
8,11:00,13:30,2
8,11:00,13:30,3
8,13:00,15:30,1
8,13:00,15:30,2
8,13:00,15:30,3
8,13:00,15:30,4
8,13:00,15:30,5
8,13:00,15:30,6
8,13:00,15:30,7
8,15:00,17:30,0
8,17:00,19:30,0
8,19:00,21:30,1
8,19:00,21:30,2
8,21:00,23:30,1
8,21:00,23:30,2
8,21:00,23:30,3
8,21:00,23:30,4
8,21:00,23:30,5
8,21:00,23:30,6
8,23:00,01:30,0
9,01:00,03:30,1
9,03:00,05:30,1
9,03:00,05:30,2
9,03:00,05:30,3
9,03:00,05:30,4
9,03:00,05:30,5
9,05:00,07:30,0
9,07:00,09:30,0
9,09:00,11:30,1
9,09:00,11:30,2
9,09:00,11:30,3
9,09:00,11:30,4
9,11:00,13:30,1
9,11:00,13:30,2
9,11:00,13:30,3
9,11:00,13:30,4
9,11:00,13:30,5
9,11:00,13:30,6
9,11:00,13:30,7
9,11:00,13:30,8
9,13:00,15:30,0
9,15:00,17:30,0
9,17:00,19:30,1
9,17:00,19:30,2
9,17:00,19:30,3
9,19:00,21:30,1
9,19:00,21:30,2
9,19:00,21:30,3
9,19:00,21:30,4
9,19:00,21:30,5
9,19:00,21:30,6
9,19:00,21:30,7
9,21:00,23:30,0
9,23:00,01:30,0
10,01:00,03:30,1
10,01:00,03:30,2
10,03:00,05:30,1
10,03:00,05:30,2
10,03:00,05:30,3
10,03:00,05:30,4
10,03:00,05:30,5
10,03:00,05:30,6
10,05:00,07:30,0
10,07:00,09:30,0
10,09:00,11:30,1
10,11:00,13:30,1
10,11:00,13:30,2
10,11:00,13:30,3
10,11:00,13:30,4
10,11:00,13:30,5
10,13:00,15:30,0
10,15:00,17:30,0
10,17:00,19:30,1
10,17:00,19:30,2
10,17:00,19:30,3
10,17:00,19:30,4
10,19:00,21:30,1
10,19:00,21:30,2
10,19:00,21:30,3
10,19:00,21:30,4
