start_time,finsh_time,date_of_month,stage
07:00,09:30,13,0
07:00,09:30,14,0
07:00,09:30,15,0
07:00,09:30,16,0
07:00,09:30,17,3
07:00,09:30,18,4
07:00,09:30,19,1
07:00,09:30,20,2
07:00,09:30,21,7
07:00,09:30,22,8
07:00,09:30,23,5
07:00,09:30,24,6
07:00,09:30,25,0
07:00,09:30,26,0
07:00,09:30,27,0
07:00,09:30,28,0
07:00,09:30,29,0
07:00,09:30,30,0
07:00,09:30,31,0
09:00,11:30,1,8
09:00,11:30,2,5
09:00,11:30,3,6
09:00,11:30,4,7
09:00,11:30,5,0
09:00,11:30,6,0
09:00,11:30,7,0
09:00,11:30,8,0
09:00,11:30,9,0
09:00,11:30,10,0
09:00,11:30,11,0
09:00,11:30,12,0
09:00,11:30,13,3
09:00,11:30,14,4
09:00,11:30,15,1
09:00,11:30,16,2
09:00,11:30,17,7
09:00,11:30,18,8
09:00,11:30,19,5
09:00,11:30,20,6
09:00,11:30,21,0
09:00,11:30,22,0
09:00,11:30,23,0
09:00,11:30,24,0
09:00,11:30,25,0
09:00,11:30,26,0
09:00,11:30,27,0
09:00,11:30,28,0
09:00,11:30,29,2
09:00,11:30,30,3
09:00,11:30,31,4
11:00,13:30,1,0
11:00,13:30,2,0
11:00,13:30,3,0
11:00,13:30,4,0
11:00,13:30,5,0
11:00,13:30,6,0
11:00,13:30,7,0
11:00,13:30,8,0
11:00,13:30,9,3
11:00,13:30,10,4
11:00,13:30,11,1
11:00,13:30,12,2
11:00,13:30,13,7
11:00,13:30,14,8
11:00,13:30,15,5
11:00,13:30,16,6
11:00,13:30,17,0
11:00,13:30,18,0
11:00,13:30,19,0
11:00,13:30,20,0
11:00,13:30,21,0
11:00,13:30,22,0
11:00,13:30,23,0
11:00,13:30,24,0
11:00,13:30,25,2
11:00,13:30,26,3
11:00,13:30,27,4
11:00,13:30,28,1
11:00,13:30,29,6
11:00,13:30,30,7
11:00,13:30,31,8
13:00,15:30,1,0
13:00,15:30,2,0
13:00,15:30,3,0
13:00,15:30,4,0
13:00,15:30,5,3
13:00,15:30,6,4
13:00,15:30,7,1
13:00,15:30,8,2
13:00,15:30,9,7
13:00,15:30,10,8
13:00,15:30,11,5
13:00,15:30,12,6
13:00,15:30,13,0
13:00,15:30,14,0
13:00,15:30,15,0
13:00,15:30,16,0
13:00,15:30,17,0
13:00,15:30,18,0
13:00,15:30,19,0
13:00,15:30,20,0
13:00,15:30,21,2
13:00,15:30,22,3
13:00,15:30,23,4
13:00,15:30,24,1
13:00,15:30,25,6
13:00,15:30,26,7
13:00,15:30,27,8
13:00,15:30,28,5
13:00,15:30,29,0
13:00,15:30,30,0
13:00,15:30,31,0
15:00,17:30,1,3
15:00,17:30,2,4
15:00,17:30,3,1
15:00,17:30,4,2
15:00,17:30,5,7
15:00,17:30,6,8
15:00,17:30,7,5
15:00,17:30,8,6
15:00,17:30,9,0
15:00,17:30,10,0
15:00,17:30,11,0
15:00,17:30,12,0
15:00,17:30,13,0
15:00,17:30,14,0
15:00,17:30,15,0
15:00,17:30,16,0
15:00,17:30,17,2
15:00,17:30,18,3
15:00,17:30,19,4
15:00,17:30,20,1
15:00,17:30,21,6
15:00,17:30,22,7
15:00,17:30,23,8
15:00,17:30,24,5
15:00,17:30,25,0
15:00,17:30,26,0
15:00,17:30,27,0
15:00,17:30,28,0
15:00,17:30,29,0
15:00,17:30,30,0
15:00,17:30,31,0
17:00,19:30,1,7
17:00,19:30,2,8
17:00,19:30,3,5
17:00,19:30,4,6
17:00,19:30,5,0
17:00,19:30,6,0
17:00,19:30,7,0
17:00,19:30,8,0
17:00,19:30,9,0
