date_of_month,start_time,finsh_time,stage
1,02:00,04:00,1
1,02:00,04:00,2
1,02:00,04:00,3
1,02:00,04:00,4
1,02:00,06:00,5
1,02:00,06:00,6
1,02:00,06:00,7
1,02:00,06:00,8
1,10:00,12:00,4
1,10:00,12:00,5
1,10:00,12:00,6
1,10:00,12:00,7
1,10:00,14:00,8
1,18:00,20:00,3
1,18:00,20:00,4
1,18:00,20:00,5
1,18:00,20:00,6
1,18:00,22:00,7
1,18:00,22:00,8
2,02:00,04:00,2
2,02:00,04:00,3
2,02:00,04:00,4
2,02:00,04:00,5
2,02:00,06:00,6
2,02:00,06:00,7
2,02:00,06:00,8
2,10:00,12:00,1
2,10:00,12:00,2
2,10:00,12:00,3
2,10:00,12:00,4
2,10:00,14:00,5
2,10:00,14:00,6
2,10:00,14:00,7
2,10:00,14:00,8
2,18:00,20:00,4
2,18:00,20:00,5
2,18:00,20:00,6
2,18:00,20:00,7
2,18:00,22:00,8
3,02:00,04:00,3
3,02:00,04:00,4
3,02:00,04:00,5
3,02:00,04:00,6
3,02:00,06:00,7
3,02:00,06:00,8
3,10:00,12:00,2
3,10:00,12:00,3
3,10:00,12:00,4
3,10:00,12:00,5
3,10:00,14:00,6
3,10:00,14:00,7
3,10:00,14:00,8
3,18:00,20:00,1
3,18:00,20:00,2
3,18:00,20:00,3
3,18:00,20:00,4
3,18:00,22:00,5
3,18:00,22:00,6
3,18:00,22:00,7
3,18:00,22:00,8
4,02:00,04:00,4
4,02:00,04:00,5
4,02:00,04:00,6
4,02:00,04:00,7
4,02:00,06:00,8
4,10:00,12:00,3
4,10:00,12:00,4
4,10:00,12:00,5
4,10:00,12:00,6
4,10:00,14:00,7
4,10:00,14:00,8
4,18:00,20:00,2
4,18:00,20:00,3
4,18:00,20:00,4
4,18:00,20:00,5
4,18:00,22:00,6
4,18:00,22:00,7
4,18:00,22:00,8
5,00:00,02:00,1
5,00:00,02:00,2
5,00:00,02:00,3
5,00:00,02:00,4
5,00:00,04:00,5
5,00:00,04:00,6
5,00:00,04:00,7
5,00:00,04:00,8
5,08:00,10:00,4
5,08:00,10:00,5
5,08:00,10:00,6
5,08:00,10:00,7
5,08:00,12:00,8
5,16:00,18:00,3
5,16:00,18:00,4
5,16:00,18:00,5
5,16:00,18:00,6
5,16:00,20:00,7
5,16:00,20:00,8
6,00:00,02:00,2
6,00:00,02:00,3
6,00:00,02:00,4
6,00:00,02:00,5
6,00:00,04:00,6
6,00:00,04:00,7
6,00:00,04:00,8
6,08:00,10:00,1
6,08:00,10:00,2
6,08:00,10:00,3
6,08:00,10:00,4
6,08:00,12:00,5
6,08:00,12:00,6
6,08:00,12:00,7
6,08:00,12:00,8
6,16:00,18:00,4
6,16:00,18:00,5
6,16:00,18:00,6
6,16:00,18:00,7
6,16:00,20:00,8
7,00:00,02:00,3
7,00:00,02:00,4
7,00:00,02:00,5
7,00:00,02:00,6
7,00:00,04:00,7
7,00:00,04:00,8
7,08:00,10:00,2
7,08:00,10:00,3
7,08:00,10:00,4
7,08:00,10:00,5
7,08:00,12:00,6
7,08:00,12:00,7
7,08:00,12:00,8
7,16:00,18:00,1
7,16:00,18:00,2
7,16:00,18:00,3
